symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
NDC80,-0.691328891,0.813973677,0.237961985,0.530855596
UTS2R,-0.691375090,0.994019280,0.032522598,0.188934622
DGKI,-0.691456481,0.782031821,0.123716258,0.249495874
PMEPA1,-0.691691296,0.971370618,0.135109763,0.554749264
RAPGEF3,-0.691723688,0.824327499,0.208303439,0.501019891
CYB561,-0.692139737,0.925089976,0.252869159,0.748790383
SHANK2,-0.692173356,0.965019714,0.164803029,0.629203425
ZEB1,-0.692538069,0.823578921,0.361790265,0.760866616
NUDT19,-0.692630806,0.763207722,0.362053749,0.666347245
CERS4,-0.692674290,0.904182810,0.193249648,0.536169987
NDP,-0.692699464,0.840929211,0.111692325,0.240758711
OR11G2,-0.692995108,0.976942376,0.030176173,0.177563828
CORO2B,-0.693085463,0.876884111,0.161793015,0.459329110
AARSD1,-0.693516629,0.890915087,0.157955827,0.489122761
PHKG2,-0.693724897,0.972719975,0.146800585,0.585340938
AFF3,-0.693823562,0.819821859,0.268946421,0.655900503
TCF25,-0.693835190,0.849590260,0.347963483,0.843621079
EHMT1,-0.693915966,0.918701564,0.126491808,0.480809592
ZCWPW1,-0.693940903,0.852848998,0.288703645,0.677598125
HPS6,-0.694149722,0.980653866,0.054428775,0.286217305
MASP1,-0.694182865,0.843517849,0.290848289,0.729095800
DMD,-0.694229874,0.822736120,0.115517732,0.261828820
CNOT6,-0.694449066,0.958023507,0.110798183,0.485266230
CCDC115,-0.694519705,0.852717604,0.237251920,0.557412250
SLC39A1,-0.694521778,0.772344437,0.196990616,0.367965716
RDH16,-0.695711934,0.960299268,0.055290157,0.248031893
ATG14,-0.695760145,0.847219292,0.358361548,0.840381270
LAMB2,-0.695769469,0.946239350,0.098128297,0.402474622
KRTAP19-2,-0.695782536,0.967639340,0.157668718,0.612273739
ABHD6,-0.696160048,0.692296004,0.165830229,0.233084777
SPINT1,-0.696198940,0.843736978,0.357574865,0.775198473
BCL2L13,-0.696334780,0.964029534,0.116502731,0.502324947
BFSP2,-0.696435364,0.857621767,0.281863607,0.661209329
CHST5,-0.696499423,0.949304200,0.168294458,0.637279319
JAZF1,-0.697317173,0.726103238,0.456528347,0.791291765
FGF9,-0.697368709,0.826351937,0.338703781,0.719351209
QSOX1,-0.697411274,0.513912498,0.226382706,0.202821830
DEFB123,-0.697903709,0.952166953,0.125771559,0.468264644
LCE1A,-0.697996881,0.973885722,0.078604111,0.379111019
PLA2G2C,-0.698141425,0.820219845,0.454361630,0.932858725
ASH1L,-0.698204659,0.862826683,0.111220820,0.261497947
ECM2,-0.698472474,0.951691313,0.101497793,0.413311267
GLIPR1,-0.698501178,0.890818356,0.131564653,0.411053281
UBL4A,-0.698916638,0.624767581,0.164119961,0.223900928
ZADH2,-0.699117547,0.709157024,0.346248665,0.568228283
FAM102B,-0.699198962,0.963269791,0.165575480,0.631001851
NOL9,-0.699318089,0.880098206,0.391562014,0.940687454
TMEM14C,-0.699374206,0.744477726,0.438239954,0.803658469
LACE1,-0.699588445,0.805072089,0.123383324,0.241034169
CAMSAP3,-0.700812111,0.971505554,0.158124951,0.613373843
MRTO4,-0.701350549,0.770638335,0.306920784,0.615346967
VTI1A,-0.701482866,0.912504304,0.307171434,0.862626564
INS,-0.701658487,0.921158080,0.268980382,0.806307101
TNFAIP1,-0.701746990,0.631810293,0.064182510,0.077015688
HDX,-0.702351377,0.910471898,0.292236468,0.822294368
APOBEC1,-0.702423574,0.926533457,0.159775579,0.560495955
DIS3,-0.702685047,0.943725435,0.253712418,0.797444351
PTPRC,-0.702728444,0.949364383,0.157026472,0.610721009
CDK10,-0.703699083,0.836394117,0.275111606,0.617731529
TGFB2,-0.703780648,0.851476585,0.250469688,0.607543995
PIK3CD,-0.704063099,0.846840663,0.263790007,0.674114020
ERVFRD-1,-0.704100069,0.913986204,0.154955807,0.512813795
CXorf38,-0.704148251,0.903039089,0.069663212,0.222413492
PRAMEF11,-0.704235347,0.955677856,0.191178480,0.686976767
USP17L27,-0.704559429,0.871049598,0.229746671,0.567033943
ZNF707,-0.704575075,0.738413199,0.129092438,0.219650627
RUNDC3A,-0.704587573,0.933355748,0.262135587,0.809815780
PLGLB1,-0.704615606,0.961332876,0.163511727,0.626182052
DNM1L,-0.704755791,0.852666285,0.327191048,0.815210340
NEB,-0.704836264,0.759444417,0.505723454,0.901691424
TOP2B,-0.705014662,0.955545622,0.037861847,0.164045309
TSPAN32,-0.705043972,0.922609481,0.268881558,0.795996270
B3GNT7,-0.705159230,0.996232111,0.012391209,0.082883509
IQGAP1,-0.705371802,0.656232449,0.053057412,0.067226480
KEAP1,-0.705713509,0.937882810,0.187205896,0.643529916
CSGALNACT2,-0.706156773,0.937603306,0.154881036,0.564727908
TMPRSS12,-0.706481803,0.798445787,0.312369301,0.699956188
PIK3C2G,-0.706560139,0.924301360,0.181031682,0.588021563
EPM2A,-0.706844624,0.850928039,0.213604944,0.486782150
GLI2,-0.707315572,0.975526303,0.140447641,0.568931696
GPR6,-0.707863574,0.776009285,0.149537457,0.355427498
AS3MT,-0.708016282,0.958199586,0.210103543,0.724104471
UBE2G1,-0.708068634,0.908604084,0.204643704,0.625331482
CHD3,-0.708276364,0.961344933,0.062937510,0.320414081
CFL1,-0.708390176,0.839546490,0.058646721,0.136922270
VLDLR,-0.708539410,0.860062664,0.144052607,0.381650415
MACROD2,-0.708717946,0.984364328,0.004848683,0.035863851
KRTCAP3,-0.708778412,0.866290906,0.143146504,0.439501237
DSCC1,-0.708860822,0.888723980,0.250911381,0.706027325
FLYWCH2,-0.708886601,0.983799806,0.052720436,0.279133535
NBPF10,-0.708984490,0.912131812,0.174397056,0.526352550
KRT73,-0.709510470,0.897481596,0.174196594,0.483165385
ARL2BP,-0.709516951,0.893376950,0.249339849,0.729141142
RNF10,-0.709586572,0.868542972,0.379707147,0.869284923
TUBB,-0.710546593,0.937018808,0.225899477,0.752549870
CIAO1,-0.710711959,0.958542185,0.151949067,0.598275295
CEACAM4,-0.710840593,0.757632314,0.046778800,0.077418986
INS-IGF2,-0.711329112,0.956887973,0.160929990,0.620084802
H2AFY,-0.711360479,0.939147142,0.199939231,0.704591245
BAZ1B,-0.711413661,0.899220290,0.155417738,0.457934501
CTDP1,-0.711507300,0.589165377,0.214286896,0.237130913
CENPC,-0.711638272,0.848449744,0.193818404,0.453908378
ZNF790,-0.711749681,0.760601420,0.415377121,0.775682190
KIFC3,-0.711859355,0.959620240,0.235805119,0.769274082
POLD1,-0.712126189,0.868268562,0.246557826,0.592315432
MAN1B1,-0.712140874,0.907934274,0.333892308,0.894857057
WDR3,-0.712391327,0.867912164,0.278623462,0.671263290
SLC27A4,-0.712745070,0.902489085,0.322819323,0.883926011
C16orf91,-0.712825130,0.927889866,0.208060920,0.720260908
RAD52,-0.713483858,0.965594063,0.198147705,0.701050086
PTPRN,-0.714249372,0.557876589,0.581949673,0.777476666
PI15,-0.714546646,0.796081828,0.200446943,0.378582228
CRH,-0.714996580,0.714180067,0.191638446,0.286123730
NIPAL4,-0.715022964,0.940700911,0.116981123,0.503733674
RCE1,-0.715212099,0.949167485,0.173642818,0.649390330
SLN,-0.715455886,0.957523953,0.161109026,0.620510073
AIF1,-0.715556363,0.821450435,0.126392462,0.285752690
TRAK2,-0.715586456,0.959121549,0.225559529,0.751960978
ZCCHC3,-0.715725111,0.952381042,0.073654496,0.325548357
GNB2L1,-0.715751019,0.882255580,0.292572039,0.786616942
F2RL1,-0.715865439,0.870953439,0.388056383,0.890386747
ARHGAP11A,-0.715905638,0.853558991,0.174931049,0.494499962
METTL14,-0.716574636,0.779359006,0.375149498,0.708120763
MRPS31,-0.716982670,0.978855567,0.114881067,0.497524681
DPPA4,-0.717001647,0.971781985,0.066603857,0.316765261
SCRT2,-0.717339476,0.996270855,0.025740426,0.155453369
ADGRF1,-0.718287553,0.612951819,0.126621398,0.166445168
SNAI1,-0.718367561,0.960974743,0.230940451,0.761165292
CD151,-0.718551579,0.968039803,0.032115268,0.186975988
CCDC183,-0.718588785,0.941430384,0.094846545,0.335686694
SELV,-0.718793610,0.965369790,0.085272531,0.402591491
SULT1E1,-0.718858228,0.907361529,0.327281747,0.888420296
HIST1H2BD,-0.718871899,0.780353675,0.451528424,0.875457050
TMED5,-0.718886828,0.874247700,0.418006078,0.955478592
KRTAP10-12,-0.719082045,0.951141485,0.181528855,0.666688034
SKA2,-0.719089458,0.939327008,0.059157994,0.247681850
RASGEF1C,-0.720081914,0.846958800,0.091963614,0.232723448
SMIM18,-0.720179669,0.915016518,0.246863305,0.710683939
NOMO1,-0.720219218,0.821422508,0.378635015,0.815125513
OPLAH,-0.720345389,0.926152675,0.301341334,0.860547113
LOC113230,-0.720396122,0.912105044,0.334082279,0.895038184
KRTAP5-7,-0.720423805,0.835269135,0.095704162,0.257901820
ATP11B,-0.720501109,0.791045257,0.285419734,0.539983468
TAS2R4,-0.720525172,0.866279252,0.094700596,0.239647330
R3HCC1L,-0.720629555,0.962027933,0.101103643,0.455133553
FAM134B,-0.720812271,0.920937264,0.200408146,0.634637750
FGFBP1,-0.720914596,0.943440676,0.082705290,0.341430527
TUBB8,-0.720998310,0.922222173,0.263155413,0.789436647
ANAPC5,-0.721136769,0.881983416,0.089933498,0.259981790
RLBP1,-0.721423080,0.945502940,0.140601399,0.498891612
LRRC10B,-0.721504835,0.938786063,0.138304294,0.563280960
FAM131A,-0.721614529,0.913087148,0.177463192,0.635893784
MRPL27,-0.721990682,0.898457911,0.200598746,0.589561881
RNASEH2B,-0.722035662,0.892679080,0.363945449,0.915881083
CNOT10,-0.722504272,0.835594746,0.114641576,0.264023121
TUBB2A,-0.722633630,0.975148312,0.096764794,0.441159527
FLVCR1,-0.723456254,0.938640907,0.186271064,0.676777183
CD300LG,-0.723707009,0.846026740,0.195987200,0.622732738
GOT1L1,-0.723915828,0.875335708,0.301131422,0.808261574
SLC39A2,-0.724513451,0.931028563,0.090289926,0.322490531
LEPROT,-0.724945518,0.786509190,0.087564716,0.169448724
C1orf123,-0.725263748,0.897257809,0.225533857,0.674087970
ATP6V0D2,-0.725321473,0.825835139,0.210315052,0.528060198
DRAP1,-0.725705671,0.861575181,0.224895097,0.562223079
ETFB,-0.725736753,0.876223788,0.284651475,0.715235906
SEC16B,-0.725870061,0.997079610,0.039849415,0.223144812
EGR1,-0.726160603,0.930634420,0.192813608,0.681483698
RMND5A,-0.726165889,0.962836455,0.109423807,0.481083295
TTC1,-0.726296234,0.872652819,0.102415264,0.282984014
GMNC,-0.726315478,0.917493712,0.337961605,0.898690471
TLX1,-0.726377173,0.809711896,0.352478561,0.720166309
EVA1C,-0.726457229,0.970761810,0.132457208,0.547563851
OPN1MW2,-0.726518727,0.946570999,0.250254076,0.792204903
MCM3AP,-0.726549784,0.915956595,0.200690241,0.614827579
SOAT1,-0.726828874,0.915358275,0.127229169,0.423941858
INO80C,-0.726931305,0.942235136,0.125350098,0.450905318
C19orf66,-0.726958826,0.986092235,0.069994140,0.347497843
CCDC59,-0.726983189,0.926879365,0.207537404,0.719269580
ANGPTL4,-0.727109944,0.740022882,0.203502522,0.328663476
MARCH10,-0.727324936,0.954748365,0.104658388,0.415737372
POLR2D,-0.727796054,0.901154412,0.248680820,0.678120299
SLC10A2,-0.728030980,0.920515310,0.316523552,0.877376602
MAP3K6,-0.728063430,0.857795785,0.278411768,0.636829003
ERICH1,-0.728151766,0.936591713,0.209045689,0.690451681
MS4A5,-0.728340525,0.966271196,0.117206735,0.502438272
HNRNPA2B1,-0.728374202,0.828972419,0.300377977,0.727151477
TMTC2,-0.728608207,0.909756613,0.186641051,0.540495721
SRPK2,-0.728644078,0.857617925,0.214964496,0.574376649
LIN7A,-0.728695141,0.655547629,0.337369793,0.499711082
C8orf33,-0.728962543,0.859481388,0.186653924,0.450950079
UBTD2,-0.729116300,0.925848748,0.133124336,0.466381715
WDR63,-0.729780426,0.880710239,0.287938092,0.747047454
CYFIP1,-0.729935682,0.972131083,0.116286143,0.501686057
CDNF,-0.729969010,0.944285914,0.175434022,0.645631270
ZBTB16,-0.730065940,0.993074971,0.037696359,0.213284613
USP37,-0.730202431,0.941623771,0.181653485,0.663894164
PLEC,-0.730396952,0.803546220,0.025891396,0.064453080
ATG3,-0.730782192,0.813581632,0.140280020,0.322267447
EXTL1,-0.730906583,0.957464721,0.114376305,0.496022641
SMG9,-0.731487108,0.882656349,0.155626381,0.412934707
FCN3,-0.731556561,0.901580080,0.200382151,0.591359599
PRIMA1,-0.731648109,0.922892284,0.065701210,0.253236478
VIPR1,-0.732022281,0.802002763,0.319106261,0.684459191
MATK,-0.732035346,0.614471003,0.073468012,0.073891286
TDRD3,-0.732447945,0.355699080,0.086076768,0.045619228
NME9,-0.732518579,0.940676683,0.116045976,0.461706360
CYP2W1,-0.732555877,0.969084213,0.061714619,0.315606274
B3GALT5,-0.732603611,0.874626506,0.091174691,0.297423527
XPNPEP1,-0.733029168,0.846127525,0.419943751,0.910164655
MYO10,-0.733525048,0.879443727,0.076126083,0.189084266
ZNF479,-0.734218485,0.812861336,0.306773024,0.707593122
SLC2A8,-0.734420301,0.772127161,0.409401414,0.821410209
OXLD1,-0.734462596,0.892935153,0.102594007,0.302478013
LMOD1,-0.734543799,0.782773104,0.203385388,0.383795176
KRTAP5-3,-0.735549779,0.857245805,0.302513798,0.741225109
ITGB3,-0.735738644,0.983207905,0.084627999,0.400358545
CDC42EP3,-0.735912966,0.864154973,0.360326200,0.843119123
ASXL2,-0.736000767,0.888570495,0.223814666,0.634404913
SLC6A16,-0.736058526,0.856473962,0.144352465,0.362963818
EXOSC7,-0.736809143,0.951540790,0.243805373,0.782180616
SBK3,-0.736939567,0.970493416,0.185094878,0.674296360
CT47A2,-0.737077971,0.670219541,0.169684015,0.280960111
TMED6,-0.737479863,0.924741145,0.335257952,0.896154388
TMEM121,-0.738118070,0.940371593,0.014029976,0.057549361
PRPS1L1,-0.738635341,0.978769324,0.017993823,0.101487260
CARD8,-0.738723293,0.879759366,0.080184168,0.298052140
IL25,-0.738906909,0.953377310,0.075060690,0.366283401
HUS1B,-0.739166437,0.793447932,0.157607004,0.407152483
PPP2R4,-0.739269444,0.880010678,0.377209630,0.930910067
C11orf63,-0.739286866,0.899353793,0.071476238,0.224569590
DSG3,-0.739372095,0.706016133,0.324232528,0.515323256
CDK4,-0.739390582,0.934712891,0.280396284,0.834804453
CAMK4,-0.739571462,0.916233735,0.201139335,0.670320727
PRDX6,-0.739652928,0.828754415,0.188561618,0.426780769
PRKAG2,-0.739833267,0.895688915,0.282818452,0.739110323
CDH1,-0.740914187,0.929301152,0.043687814,0.154516224
PRELP,-0.741341919,0.988333435,0.025854207,0.156031185
GSTM1,-0.741549274,0.858367659,0.223241175,0.558901295
CD101,-0.741591336,0.888654291,0.109279932,0.321436195
UNC13D,-0.741959415,0.960947730,0.084848154,0.401122124
TRIT1,-0.742144866,0.856626873,0.215414194,0.491569811
LCE3A,-0.742371754,0.864711279,0.280887550,0.671966050
SLC25A41,-0.742648331,0.931969955,0.156509995,0.609468863
RER1,-0.743032337,0.933429361,0.177918579,0.658850636
DDX39B,-0.743039654,0.924243132,0.313477383,0.874118609
MDGA2,-0.743258589,0.834363109,0.111695678,0.294801602
MEX3B,-0.743398179,0.894325100,0.180462183,0.609727308
SVOPL,-0.743793675,0.849653559,0.381008653,0.831173234
SERPINA10,-0.743917035,0.854600701,0.329466873,0.804929163
SLC3A2,-0.744293241,0.956953501,0.246095866,0.785779382
PCDHB1,-0.745206274,0.948931026,0.083417670,0.396144595
ZNF770,-0.745472857,0.832267220,0.340622116,0.720326383
ZNF812,-0.745948530,0.928341936,0.115589424,0.499626228
U2AF2,-0.746297366,0.819186667,0.383818827,0.843449628
SCD,-0.746448318,0.939470981,0.246723775,0.786758542
SEC23A,-0.746931833,0.951789424,0.167198436,0.634758737
PGD,-0.747630555,0.984005346,0.088719607,0.414404856
CPT1A,-0.748221306,0.874359050,0.242284763,0.601444524
OSTC,-0.748518971,0.881413189,0.206949450,0.538676809
SH2D3C,-0.749045339,0.770334294,0.421429778,0.782762263
OR2AE1,-0.749170253,0.976788833,0.046940010,0.245137689
CRHBP,-0.749491176,0.935631640,0.184769388,0.621308081
SLC7A11,-0.749759004,0.941417881,0.262342647,0.810113035
ADAM12,-0.749886836,0.868180409,0.365518862,0.851251743
CHMP5,-0.749909805,0.622385710,0.154635449,0.189865574
RUFY4,-0.749957914,0.976404060,0.074752396,0.365155441
SEC61B,-0.750442700,0.887297164,0.245718044,0.637140149
UAP1,-0.750478609,0.864783112,0.220021707,0.532842443
SSUH2,-0.750758507,0.953000113,0.219485776,0.741268830
NELFCD,-0.751360299,0.938821604,0.082624144,0.285964061
CACNG5,-0.752162663,0.831625305,0.265130773,0.666764332
PLEKHG2,-0.752237985,0.895446133,0.166583926,0.543197555
EBF3,-0.753396593,0.797444200,0.204014236,0.413436596
CRB2,-0.753593037,0.830611310,0.053778473,0.114552507
CPSF7,-0.753725599,0.983831301,0.085273394,0.402594475
ACOT6,-0.754447096,0.940712687,0.140741813,0.522964259
TARP,-0.755167185,0.967653155,0.106758594,0.472889060
PDGFB,-0.755305092,0.814736714,0.337601555,0.740440955
RNASE11,-0.755476206,0.896289840,0.339377491,0.900001577
CD44,-0.755500201,0.965342732,0.127915609,0.535043897
ZNF430,-0.755619996,0.945716380,0.275188735,0.827927318
MYO1A,-0.756094682,0.931499249,0.291221974,0.848486221
WDR24,-0.756188880,0.891409661,0.112112170,0.439894369
SH2D6,-0.756678982,0.752441620,0.351759801,0.652981734
LAMA4,-0.756707943,0.772192858,0.262982822,0.514768873
HDGF,-0.756836521,0.915154468,0.162463022,0.538128391
KIF14,-0.756901322,0.913623414,0.361545251,0.919049574
SPSB2,-0.757041041,0.906593027,0.137434262,0.492586603
PAGE5,-0.757041390,0.976414271,0.066356336,0.333673648
SFXN3,-0.757270892,0.853671671,0.185383674,0.450824649
ZNF558,-0.757395775,0.926050391,0.239641994,0.728923392
DVL1,-0.758146914,0.956311945,0.084834097,0.391179702
PSCA,-0.758416508,0.833147841,0.254031076,0.564169774
ANKS1B,-0.759065127,0.529964029,0.262708617,0.265382309
DPYSL4,-0.759134061,0.953147648,0.250550728,0.792658040
CREB3,-0.759369454,0.915509984,0.130259842,0.417475596
APOL4,-0.759976200,0.715735950,0.309287394,0.609013014
BTBD8,-0.759990445,0.929206330,0.247022591,0.759091488
LMF1,-0.760144365,0.962491400,0.119814245,0.483218058
ETNPPL,-0.760335611,0.948946615,0.096841530,0.430492255
CYP4A22,-0.760477008,0.980918594,0.088572367,0.413904643
SPOCK3,-0.760862940,0.991664748,0.040924087,0.228009672
FOXD4L3,-0.761281220,0.938590432,0.201511097,0.626010035
MAP4K3,-0.761286859,0.827634189,0.249617526,0.549598254
SLC35G6,-0.761544506,0.908559649,0.292502543,0.821763338
CEP57,-0.761645990,0.971940620,0.117878264,0.506366528
EHBP1,-0.761679713,0.921541880,0.168587401,0.506715188
GRB10,-0.761893287,0.894088147,0.121491618,0.353164198
GPATCH8,-0.761922839,0.962535582,0.065697646,0.331139469
RNF223,-0.762232774,0.655605903,0.213401146,0.275961331
KRTAP4-5,-0.762526012,0.859968356,0.365787414,0.854810515
ZNF664-FAM101A,-0.762685539,0.887767066,0.173853642,0.496941597
NT5C1B-RDH14,-0.762853742,0.801509518,0.325297588,0.647970232
SPAG8,-0.762971535,0.964389566,0.186670391,0.677616242
MEGF10,-0.763001306,0.975072518,0.053948539,0.284233626
HLX,-0.763017084,0.954119602,0.226407286,0.753427680
DYNC1LI1,-0.763178249,0.967971856,0.066445714,0.334016769
SH2D1A,-0.763936111,0.959207833,0.214841481,0.732872007
FAXDC2,-0.764005767,0.903996528,0.273362879,0.825469638
NTRK3,-0.764533703,0.956026121,0.199141327,0.703017919
USP51,-0.764563434,0.908235041,0.174100310,0.528033421
PGA4,-0.764738671,0.989830908,0.079371521,0.381856486
CSDE1,-0.765006407,0.813025127,0.393136731,0.786941384
HTR4,-0.765475238,0.796361571,0.188665017,0.406496017
DPCR1,-0.765610228,0.739749689,0.245467022,0.476916628
HOOK2,-0.765640564,0.482258583,0.106901361,0.078792962
HGF,-0.765751061,0.706937220,0.370828099,0.649158674
AQP12B,-0.766081390,0.704570857,0.036916787,0.066428027
SF3A2,-0.766122174,0.739543466,0.233360724,0.394820597
TRAP1,-0.766356581,0.861435412,0.309172017,0.796206819
CCDC37,-0.766656359,0.850147136,0.294047961,0.751118266
STARD3,-0.767097158,0.971078650,0.160610639,0.619325323
P2RY6,-0.767150835,0.978867367,0.099181600,0.448981565
NUDT13,-0.768174287,0.908715507,0.051901101,0.149917827
MAP4K2,-0.768439156,0.982197928,0.035381092,0.202506070
ZAP70,-0.768541212,0.930281570,0.155419951,0.606815934
LHX8,-0.768909118,0.976134415,0.092077893,0.425709471
CCM2,-0.769105682,0.867089779,0.401191371,0.943852319
MYBPC3,-0.769444756,0.981379461,0.049340638,0.264890600
DOCK8,-0.769772831,0.956415767,0.177201729,0.657278147
WFDC3,-0.769776441,0.385100618,0.483250819,0.421421128
SPATA6L,-0.770095372,0.898805115,0.136666562,0.429696843
BPIFB6,-0.770268606,0.990197692,0.052391070,0.277759009
RANBP17,-0.770504013,0.725804376,0.247522631,0.425818737
SERPINA1,-0.771048942,0.644925199,0.329403884,0.453675734
CDC42EP4,-0.771127544,0.734415526,0.337415158,0.598217183
HYAL2,-0.771590946,0.900163839,0.349177424,0.908505953
H1FX,-0.771631696,0.966515057,0.085258658,0.402543511
OR2A2,-0.771657348,0.976818724,0.125388788,0.527957056
LOC441155,-0.771724436,0.933409597,0.043843971,0.156084796
FUT7,-0.771832233,0.778103045,0.142519598,0.283817945
CASC5,-0.771931282,0.467797386,0.144079585,0.110624188
MICALCL,-0.772481376,0.728725648,0.174195628,0.339449040
PRRG1,-0.772785964,0.886603617,0.371943621,0.927064782
FARP1,-0.772831064,0.810410695,0.198006332,0.551313179
MMP9,-0.772994664,0.952795316,0.193508315,0.691734721
SYT12,-0.773002846,0.870022090,0.298150860,0.783919068
SYAP1,-0.773011618,0.955604833,0.071285766,0.334763045
GZMA,-0.773014623,0.859171712,0.310954532,0.724657693
ASAP1,-0.773387202,0.945252379,0.198238534,0.701230367
AKIP1,-0.773653293,0.859532721,0.182114328,0.461333321
NCKAP1L,-0.774021528,0.760599164,0.387273009,0.728891350
BHLHA9,-0.774207124,0.979753909,0.124748327,0.526146826
MUC5B,-0.774344798,0.856635485,0.224289968,0.562505206
POLA1,-0.774413661,0.980469674,0.144706816,0.579988356
SYCP3,-0.774961998,0.640563665,0.236910032,0.330562871
GTF3C1,-0.775128317,0.940466198,0.231281494,0.752551829
XRCC6,-0.775266783,0.934757733,0.136019379,0.460046829
CD24,-0.775515000,0.954864082,0.198160672,0.701075829
WRNIP1,-0.775586404,0.937636964,0.130023366,0.482396862
NPIPA3,-0.775882385,0.960187730,0.161831321,0.622222064
MC1R,-0.776224640,0.899083925,0.175055621,0.574496923
IGBP1,-0.776498335,0.596137200,0.412593763,0.513093803
ABTB1,-0.776544847,0.918336876,0.342134700,0.902521427
CUTA,-0.776646834,0.962148687,0.193619257,0.691959945
HGD,-0.776835202,0.903841113,0.216542861,0.594108957
KIF22,-0.776928012,0.912676478,0.353526689,0.912474572
CLEC3A,-0.776931145,0.899894186,0.211823805,0.661143622
MED25,-0.777006647,0.981431674,0.107090585,0.473915764
OLIG2,-0.777069799,0.975754969,0.100090111,0.451897012
GPD1,-0.777153256,0.931551825,0.163515014,0.548477106
UTP14A,-0.777254151,0.984555886,0.073222476,0.359529236
ARL1,-0.777615387,0.587357209,0.185327435,0.211457118
EDRF1,-0.777884873,0.923502247,0.251297816,0.793796132
FXN,-0.778059986,0.880415447,0.265073911,0.749306180
CD300LF,-0.778094450,0.981079536,0.063706582,0.323419986
TYSND1,-0.778373910,0.932826072,0.272899182,0.824841610
TMEM215,-0.778376885,0.924257305,0.093071665,0.422809704
VWA5B1,-0.778685992,0.933880244,0.243718895,0.782043910
TMEM161B,-0.778863112,0.996442858,0.010040832,0.068866889
SLC29A2,-0.778892422,0.800492596,0.446222657,0.892610222
YIPF5,-0.779298660,0.834271448,0.079275650,0.170118023
OR8G2,-0.779323497,0.945972691,0.244819068,0.783778544
RAB8B,-0.779570849,0.876521095,0.155392603,0.407481889
MLLT10,-0.779808047,0.624438546,0.246863123,0.308211375
SPO11,-0.780275766,0.985166967,0.027652841,0.165088882
BHLHB9,-0.780297187,0.905658855,0.289652122,0.820056918
SPCS1,-0.780666333,0.992016187,0.082556841,0.393130813
SLC4A8,-0.780916677,0.981578183,0.117368379,0.504871594
NPR1,-0.782540532,0.972867776,0.109241809,0.480527219
MMS22L,-0.782553819,0.770535778,0.108368832,0.185364830
COL20A1,-0.782865368,0.958376415,0.222460843,0.746546640
ANKRD10,-0.783041924,0.958789047,0.152030086,0.598476285
SMU1,-0.783265128,0.912016788,0.320561121,0.881605147
MYZAP,-0.783354545,0.656601244,0.318873507,0.467399423
WSB2,-0.783759055,0.939792952,0.290125791,0.847137958
MFRP,-0.783847655,0.979871486,0.115946582,0.500683042
ELP4,-0.783927009,0.931311776,0.090187023,0.293894189
LHPP,-0.784099570,0.824256435,0.347308316,0.753578155
FGGY,-0.784808519,0.782590751,0.068532565,0.126568639
MAGEC3,-0.784864512,0.966622495,0.097296628,0.434665836
ZNF70,-0.785042683,0.917760076,0.094832033,0.407110653
TPTE2,-0.785443781,0.974477702,0.148778240,0.590347309
GMPS,-0.785722675,0.601252260,0.185840387,0.223144028
EYA4,-0.785841729,0.967171070,0.180492493,0.664452196
LRIT2,-0.786246211,0.955185474,0.125712793,0.528870678
NEGR1,-0.786425170,0.919535348,0.187644522,0.586588502
TCEA1,-0.786545887,0.903323402,0.351404280,0.910675350
FAM196A,-0.786811012,0.933585580,0.101266260,0.409138591
ATP2A1,-0.786818537,0.902823377,0.278015537,0.743204758
PYCRL,-0.787065400,0.963126383,0.135748324,0.556465263
GSDMB,-0.787710574,0.917269726,0.244589290,0.703900324
CD207,-0.788140569,0.808267197,0.126994283,0.266557969
KIAA0100,-0.788396324,0.771851422,0.141593737,0.245945180
INPP5E,-0.788794527,0.869693089,0.076789176,0.253630288
KLHL23,-0.788870763,0.970158641,0.178437486,0.659985530
ACR,-0.789137857,0.972366180,0.135758215,0.556491802
CWF19L2,-0.789283739,0.863122897,0.288192753,0.676760145
LGSN,-0.790044008,0.969536342,0.136228991,0.557753455
PRKD2,-0.790149390,0.965454889,0.157375210,0.611564732
SOS1,-0.790170925,0.907686094,0.208321832,0.720754018
TBPL2,-0.790195887,0.923348893,0.263570292,0.779790607
EMP3,-0.790231649,0.878256438,0.178706427,0.498805482
HECTD2,-0.790356151,0.834106511,0.101962863,0.399355266
HNRNPU,-0.790394364,0.955729063,0.154962449,0.605698322
FKBPL,-0.790578947,0.916228462,0.031680012,0.112163858
MEGF9,-0.790713529,0.997454058,0.005575312,0.040693914
LYZL1,-0.790802852,0.964637586,0.195758936,0.696280002
FAM19A3,-0.790839249,0.856011417,0.337594936,0.779470702
MRPL42,-0.791279353,0.751258443,0.237512964,0.467213515
WFDC11,-0.791392046,0.898297438,0.306914992,0.794892627
FNDC5,-0.792345645,0.962981776,0.218082675,0.738752434
CNTNAP1,-0.792401716,0.930771702,0.166301310,0.573388276
TBCD,-0.792523049,0.700854096,0.354734960,0.556554998
PRRT2,-0.792614471,0.854981731,0.168808073,0.381881471
REC114,-0.792891634,0.775941296,0.108563059,0.249824204
KIT,-0.792977423,0.482451225,0.111343182,0.093355972
RHBG,-0.792979397,0.986947667,0.049101313,0.263870250
HN1,-0.793148040,0.935616260,0.180728043,0.664961353
COMMD2,-0.793306201,0.763657010,0.326017931,0.637808115
